"","TSNE_1","TSNE_2"
"C231122002_CELL367_N2",-8.69686099716828,1.13836742693573
"C231122002_CELL3752_N1",-30.0120525537799,-25.3252711237052
"C231122002_CELL3793_N1",11.9253344447633,22.2860147340318
"C231122002_CELL3819_N1",1.43284712258569,-38.2656249071747
"C231122002_CELL3822_N1",-11.5754051530687,-30.8027042987165
"C231122002_CELL3839_N1",-8.67964168756113,-0.170482117536037
"C231122002_CELL383_N4",-32.2104318318656,-12.9326589978226
"C231122002_CELL3855_N1",18.6032257219057,-34.3875435491411
"C231122002_CELL387_N1",7.1211465884457,1.79710204258521
"C231122002_CELL3956_N1",-2.7034587770901,-34.6195763448139
"C231122002_CELL3968_N1",-7.29400616774655,-29.4026370056544
"C231122002_CELL397_N4",-45.9274661874812,-7.57570289009646
"C231122002_CELL4005_N1",-17.8445828594333,-28.8516179527226
"C231122002_CELL4029_N1",-10.8939886797511,-20.2915000516128
"C231122002_CELL4058_N1",-4.15210965359745,-41.690052470082
"C231122002_CELL4121_N1",-25.3184157985458,-27.979419683655
"C231122002_CELL4135_N1",-19.1227071888187,-9.95833132165392
"C231122002_CELL4188_N1",30.3165842925254,-33.8281609853483
"C231122002_CELL4222_N1",26.5601108723278,-49.434998767282
"C231122002_CELL4238_N1",13.4020071186325,4.78035653869938
"C231122002_CELL4269_N1",-25.3277469012069,-33.3026657511158
"C231122002_CELL4282_N1",36.2700835344149,-42.0874049728809
"C231122002_CELL4289_N1",11.5252080814801,-34.8881260119826
"C231122002_CELL4312_N1",-0.365418088426965,-45.6698259031573
"C231122002_CELL4325_N1",-10.1021763616035,7.33402431496911
"C231122002_CELL4337_N1",21.4250721006074,-30.0941302542042
"C231122002_CELL4342_N1",-26.955738788443,-46.7482078967727
"C231122002_CELL4379_N1",1.79963969701178,-35.8248239515018
"C231122002_CELL437_N3",12.8082960294842,8.70388513812597
"C231122002_CELL4390_N1",-15.2152537051317,0.109822959764538
"C231122002_CELL4415_N1",-1.35109913066279,7.40882070231123
"C231122002_CELL4490_N1",2.82742572041113,-38.9983491066802
"C231122002_CELL4502_N1",-46.7195987909035,-23.9895031710509
"C231122002_CELL4548_N1",-24.3631689308996,-41.4620529496025
"C231122002_CELL4555_N1",29.7476395566391,-20.9902664884377
"C231122002_CELL4593_N1",-53.3298161150389,-8.21673596051246
"C231122002_CELL4595_N1",-25.6123177935805,-37.1952497514191
"C231122002_CELL4607_N1",-2.00981475578204,-46.793231374902
"C231122002_CELL460_N1",18.9962830005635,-38.10693025854
"C231122002_CELL4665_N1",-0.335104117617529,-45.654160769357
"C231122002_CELL468_N2",-37.7774547423325,-5.94372496667445
"C231122002_CELL4753_N1",-32.1672340731165,-27.6301383258585
"C231122002_CELL4758_N1",-47.0018251140966,7.12225809431439
"C231122002_CELL4777_N1",33.9127680256593,-17.0808312349757
"C231122002_CELL486_N2",-52.3050015100895,-8.27565023050775
"C231122002_CELL493_N2",-32.3893712349271,31.2963133914755
"C231122002_CELL4980_N1",9.45185060894888,-9.88546290676217
"C231122002_CELL4992_N1",35.610668397088,-42.3664171470127
"C231122002_CELL5010_N1",-11.7224076661389,-4.48849556394787
"C231122002_CELL5043_N1",12.7473570075296,-33.9548709152595
"C231122002_CELL5102_N1",-11.1357976182103,8.48707667036536
"C231122002_CELL5134_N1",-3.1885933724291,-41.9929045041662
"C231122002_CELL516_N3",-23.4355560980426,-4.34097485073667
"C231122002_CELL5369_N1",6.68295424977347,2.94967290577331
"C231122002_CELL5373_N1",16.9435052054348,0.65774003824
"C231122002_CELL5387_N1",28.1376104311884,-34.5335512023356
"C231122002_CELL5395_N1",21.0460069656439,-46.4831240344387
"C231122002_CELL5402_N1",-32.2464185085379,-28.1569686341974
"C231122002_CELL558_N3",-50.8668132405485,-8.47855148952087
"C231122002_CELL572_N2",-24.3150921278629,-10.0858349045477
"C231122002_CELL576_N1",28.8475481395273,-51.2759041864454
"C231122002_CELL620_N3",12.1339575467635,3.50215670803929
"C231122002_CELL627_N3",-15.4918276706331,-10.5746594067229
"C231122002_CELL639_N2",-30.7347944876783,-33.6946401002997
"C231122002_CELL672_N2",-46.6715954741716,3.34896938069144
"C231122002_CELL682_N2",-32.6119100380596,-30.724267601225
"C231122002_CELL702_N2",-12.5341609723582,-4.57742177753652
"C231122002_CELL725_N2",-35.9287152067599,-35.0693371064808
"C231122002_CELL734_N2",-24.2435207791267,-41.6396116807792
"C231122002_CELL757_N1",18.6525340853288,-34.3856381802989
"C231122002_CELL833_N2",-19.7606158895968,-32.4230165122206
"C231122002_CELL891_N2",-44.0533653519429,-21.886421746807
"C231122002_CELL894_N3",-4.37478532422207,55.5101590717885
"C231122002_CELL950_N3",-43.6150885987944,-7.12389051125859
"C231122002_CELL963_N3",0.100469720097242,-29.9333239117929
"C231122002_CELL970_N1",-16.087815333688,-28.9594441400386
"C231122002_CELL972_N2",-44.3305782677328,-21.3478810321114
"C231122002_CELL993_N2",12.8317402916244,15.8994526806541
"C231122007_CELL1003_N2",9.86882665335402,32.7207085536565
"C231122007_CELL1004_N2",50.6208919566439,-5.17875973421522
"C231122007_CELL1007_N2",-11.9566330311592,27.4551422770885
"C231122007_CELL1010_N5",29.9505336264504,8.45568699638208
"C231122007_CELL1018_N4",4.54904689719227,36.2176126757264
"C231122007_CELL1019_N2",-2.88777916313206,39.8114637339685
"C231122007_CELL1023_N3",-12.5578287898914,11.0585361723142
"C231122007_CELL1025_N1",15.8546635890626,7.79564968774835
"C231122007_CELL1026_N2",38.976116503013,8.59477860915465
"C231122007_CELL102_N3",-29.7631222240494,15.6251070790908
"C231122007_CELL1033_N1",-45.9320961434023,17.8768023922039
"C231122007_CELL103_N6",-0.25104167061058,28.9203211640737
"C231122007_CELL1041_N1",37.3957687637836,-27.1592505814782
"C231122007_CELL1048_N2",-46.0645889326457,17.2957713048582
"C231122007_CELL1055_N1",51.1073597920095,-0.220168624799368
"C231122007_CELL1057_N2",-0.638508433431768,2.99734083920751
"C231122007_CELL105_N2",-11.3328820324859,13.5179466695685
"C231122007_CELL1061_N2",14.3494585331509,-19.0954571113597
"C231122007_CELL1062_N1",8.90712610010331,-20.3378547077305
"C231122007_CELL1067_N3",-52.8736506371471,7.39873581671843
"C231122007_CELL1068_N2",38.1506649422074,-26.8411374748154
"C231122007_CELL1069_N2",8.06029840751598,42.2860890017038
"C231122007_CELL1070_N2",47.7146864851381,-9.77772714611104
"C231122007_CELL1080_N2",9.42686342580371,3.38307016256049
"C231122007_CELL1094_N3",13.4054686092338,51.4886699865299
"C231122007_CELL1106_N2",-2.02550560721888,6.82178580187678
"C231122007_CELL1107_N4",-10.4574401462706,46.3764320923518
"C231122007_CELL1111_N1",13.0151306280036,-3.93855289692914
"C231122007_CELL1118_N1",46.9272492986528,-17.4772911883744
"C231122007_CELL111_N6",-18.7918929997032,16.4115130057109
"C231122007_CELL1143_N2",-3.77210987190916,27.7746715026695
"C231122007_CELL1147_N2",-14.1634282491133,52.8437394146721
"C231122007_CELL1148_N2",-15.147435234705,56.2637071132204
"C231122007_CELL1153_N2",-15.2807773781061,43.3782135764059
"C231122007_CELL1160_N3",23.81642815233,37.7444481049268
"C231122007_CELL1162_N2",-13.2326085588721,26.4173798361576
"C231122007_CELL1175_N2",46.9376726279713,-21.7177385442476
"C231122007_CELL1177_N2",-13.7830682495524,-8.55301397800883
"C231122007_CELL1178_N3",-0.586524818545034,59.3760483740295
"C231122007_CELL1182_N1",14.6082350431994,2.83901123341976
"C231122007_CELL1186_N3",-20.3449155499272,-48.3086717625277
"C231122007_CELL1195_N3",-33.971769107418,5.53198294033493
"C231122007_CELL119_N1",39.0736904861048,8.3945794671053
"C231122007_CELL11_N1",-46.7645511002528,-5.99811961020801
"C231122007_CELL1204_N3",22.678170358441,42.1470979777382
"C231122007_CELL1207_N4",-8.79988377255184,21.8722473834242
"C231122007_CELL1233_N2",35.6746608695598,16.1697013718092
"C231122007_CELL1235_N2",-11.7259480813278,27.5114515214151
"C231122007_CELL1243_N2",-12.8684292551436,26.8365964205362
"C231122007_CELL1250_N1",-7.17397855414776,-26.3735170244039
"C231122007_CELL1258_N3",9.63065886349176,48.2907777584748
"C231122007_CELL1261_N2",-46.0034640659967,17.1440328634708
"C231122007_CELL1271_N1",41.9586487038578,15.0660831523691
"C231122007_CELL1272_N2",-9.39092503374454,37.8122234534475
"C231122007_CELL1277_N2",-5.1394262035014,23.9833837516331
"C231122007_CELL1279_N2",11.3568808076513,-35.2080189043932
"C231122007_CELL1297_N1",19.1347563613409,-6.04226097937085
"C231122007_CELL1298_N2",-3.39571601117794,43.6183231123874
"C231122007_CELL1312_N2",-37.0002303373241,-0.680121982887715
"C231122007_CELL1327_N3",32.4081176418993,7.20831381434963
"C231122007_CELL1328_N2",-1.87812056294659,27.2193695643046
"C231122007_CELL1336_N2",-9.32369085159213,-4.37695715296475
"C231122007_CELL1350_N3",19.5796692347205,-7.61797156808449
"C231122007_CELL1355_N2",43.3157844602578,18.3340543082683
"C231122007_CELL1366_N2",10.3963192398079,42.4397347282524
"C231122007_CELL1371_N2",43.3160329103447,-16.8218374812752
"C231122007_CELL1377_N2",37.3790788622532,-23.9578184894126
"C231122007_CELL1378_N3",-8.19724938739467,29.2567285525621
"C231122007_CELL1384_N1",40.682946177184,-36.5931866850618
"C231122007_CELL1387_N1",43.9019546241258,13.004177949468
"C231122007_CELL1389_N3",5.82257690041309,45.3501268258684
"C231122007_CELL1394_N1",-54.8573922751173,8.14968823977486
"C231122007_CELL1395_N4",5.40600779414776,-45.4584537271026
"C231122007_CELL13_N1",2.72784864100237,-27.3748497560987
"C231122007_CELL1402_N3",-32.6349365897667,-30.7906060554815
"C231122007_CELL1407_N3",-12.1297579686412,12.3462282386202
"C231122007_CELL1414_N2",-11.398906592205,-30.240047092263
"C231122007_CELL1416_N3",18.8232235870564,-11.127024070338
"C231122007_CELL1444_N2",19.4852430626757,-47.5547703444096
"C231122007_CELL1452_N3",31.6400932171213,9.22475229475541
"C231122007_CELL1453_N1",1.98829825231538,-34.289265173519
