,TSNE_1,TSNE_2,label
C230517009_CELL64_N1,-53.6765030002886,-14.8201624602773,0
C230517009_CELL6561_N1,29.1931048445779,-18.554251493088,1
C230517009_CELL6600_N1,61.2361126362318,-14.3920145616245,1
C230517009_CELL667_N2,-31.9205541937207,31.4651503132531,2
C230517009_CELL6794_N1,-45.1078097094178,0.615199399875711,0
C230517009_CELL684_N2,2.3956463389095,0.590866737009986,2
C230517009_CELL6872_N1,12.6936832472697,34.7092922097576,2
C230517009_CELL692_N6,-42.4792297585907,6.9833042863526,0
C230517009_CELL693_N6,-27.0152009219107,45.8212843690356,2
C230517009_CELL704_N1,5.26956841261408,31.801790901692,2
C230517009_CELL7057_N1,-11.2877903718934,-12.2631430576868,3
C230517009_CELL7090_N1,3.26769861815067,31.3044838171668,2
C230517009_CELL7116_N1,-49.8761713915046,-13.2089954083662,0
C230517009_CELL723_N2,-21.845067511098,24.7130482308081,2
C230517009_CELL7264_N1,43.5762303184854,19.7801512846865,1
C230517009_CELL7500_N1,-50.3697094397269,38.7336079867185,0
C230517009_CELL7515_N1,2.99587256656498,41.6527034462569,2
C230517009_CELL7546_N1,6.98305280387062,41.8302232067147,2
C230517009_CELL7547_N1,-56.1274842327651,-12.5710535468522,0
C230517009_CELL7565_N1,-37.6459906779687,-2.79857115614556,0
C230517009_CELL7626_N1,9.86345165460699,26.8991128880069,2
C230517009_CELL7701_N1,-3.04420571489266,1.00243788477915,2
C230517009_CELL8174_N1,39.3830759075921,31.0142162603644,1
C230517009_CELL8273_N1,56.1741940843247,27.8992881419019,1
C230517009_CELL8326_N1,-6.51178717452256,-6.20071004143688,3
C230517009_CELL834_N3,-42.6805413669887,27.8957537519142,0
C230517009_CELL8369_N1,-22.762419630105,-15.0998880477196,0
C230517009_CELL8493_N1,-56.1225228832122,-15.693661138259,0
C230517009_CELL851_N3,-4.40776961335436,14.4374371150673,2
C230517009_CELL853_N2,-40.1882011383833,33.3049844912051,0
C230517009_CELL8557_N1,26.2043387157029,0.0362634964490318,1
C230517009_CELL8624_N1,-12.5224557499613,-0.121951005575825,0
C230517009_CELL8635_N1,-55.301969665718,-18.8718336914186,0
C230517009_CELL8682_N1,-14.8399778476731,-12.6394183123003,3
C230517009_CELL8760_N1,-23.2859067313833,-29.4382448290582,3
C230517009_CELL878_N2,2.82537347748473,-6.6868880978689,3
C230517009_CELL8819_N1,-17.5080716035245,-5.51512315486521,0
C230517009_CELL8821_N1,-22.5730200153895,-14.0492309617599,0
C230517009_CELL8872_N1,13.1265044471069,47.9647640711808,2
C230517009_CELL8873_N1,16.7112347666833,46.7278412268821,2
C230517009_CELL907_N1,-10.7529880995493,0.293781523015393,0
C230517009_CELL9106_N1,10.7255876999306,30.9191151258389,2
C230517009_CELL917_N3,-10.2162749563921,34.9935699428427,2
C230517009_CELL9251_N1,-30.3636051800361,14.5713271205396,0
C230517009_CELL92_N2,-37.8550930877929,23.7921462473013,0
C230517009_CELL933_N3,-40.0485177426763,36.165496398088,0
C230517009_CELL9414_N1,-39.5360077311625,14.404438503473,0
C230517009_CELL9440_N1,-18.2093898710584,-5.45839261289353,0
C230517009_CELL9447_N1,-42.2796013935857,33.7771100853232,0
C230517009_CELL9669_N1,-6.83873180806966,6.43721683594141,2
C230517009_CELL9757_N1,19.1830801944173,55.7302490514476,2
C230517009_CELL9872_N1,2.74758824511066,40.3929216116331,2
C230517009_CELL9933_N1,-52.3519525172395,4.0621040338126,0
C230517009_CELL993_N3,-49.1608588358673,-0.414902113613044,0
C230517009_CELL9952_N1,-32.2971998000412,36.6453002304177,2
C230517010_CELL10018_N1,13.2039119688785,26.8455655399555,2
C230517010_CELL1007_N5,-62.6116379894504,12.6249109536043,0
C230517010_CELL10115_N1,-45.7375024821247,5.94402987077103,0
C230517010_CELL10269_N1,5.56759708479635,32.036594899859,2
C230517010_CELL10404_N1,-19.3649610310856,51.0178200642833,2
C230517010_CELL10432_N1,-11.0974049158334,-13.9274738086827,3
C230517010_CELL10449_N1,-21.3413766998516,0.623683642535436,0
C230517010_CELL10562_N1,-48.5976784872126,37.1847477676556,0
C230517010_CELL10688_N1,-29.1915793468474,31.402171581429,2
C230517010_CELL10799_N1,-20.9689590489125,55.266798387441,2
C230517010_CELL107_N1,12.7331337312782,35.0166788158748,2
C230517010_CELL10868_N1,2.00202216894187,-0.636798900174716,2
C230517010_CELL10902_N1,2.66388850505798,-9.4525633672553,3
C230517010_CELL11073_N1,-18.0100859860501,10.3011682562263,0
C230517010_CELL11207_N1,-54.3319518673887,1.921014431454,0
C230517010_CELL11244_N1,-22.2930834740713,-30.3495778860644,3
C230517010_CELL112_N4,-57.5461999287406,-16.6589395045153,0
C230517010_CELL11431_N1,-51.3637790961008,1.14388746605141,0
C230517010_CELL11476_N1,58.2078142421679,25.5930686946058,1
C230517010_CELL11533_N1,-13.5420906728241,8.00705319122826,2
C230517010_CELL11699_N1,-50.8155700907962,37.4180277071909,0
C230517010_CELL11765_N1,1.6065033273737,-5.28635338653587,3
C230517010_CELL11802_N1,14.8308991672696,45.6498937155049,2
C230517010_CELL11840_N1,-14.3634435528266,41.033901834286,2
C230517010_CELL11895_N1,-5.27636786487125,24.8048923419894,2
C230517010_CELL12027_N1,-11.2359600510639,62.3320579460218,2
C230517010_CELL12056_N1,-47.9775898909591,-13.2660893202697,0
C230517010_CELL12182_N1,-7.67910492326801,35.5783516038917,2
C230517010_CELL12244_N1,-12.2086244495467,-0.141454203931197,0
C230517010_CELL12286_N1,-55.4143973760254,-23.8157026499355,0
C230517010_CELL1232_N3,-10.9870500391117,56.7957098022198,2
C230517010_CELL12330_N1,-1.81762796932058,12.0341561647696,2
C230517010_CELL1237_N1,11.8928041557333,27.2704324880706,2
C230517010_CELL12420_N1,-22.6993713378518,-13.6150507633121,0
C230517010_CELL12544_N1,-4.73433420395507,5.5433408500017,2
C230517010_CELL12628_N1,-20.7076858227875,-10.4639568985295,0
C230517010_CELL12630_N1,-0.175570666925577,43.2347120153016,2
C230517010_CELL12633_N1,61.3832183556977,22.3186800001963,1
C230517010_CELL1273_N1,39.3765821153034,31.0132323305465,1
C230517010_CELL12781_N1,-44.8413029613031,34.8375950484631,0
C230517010_CELL12821_N1,-10.4359149415077,-10.4581854275467,3
C230517010_CELL12880_N1,-52.4236669107223,3.36968972188914,0
C230517010_CELL12959_N1,10.9686207842262,30.8542280331826,2
C230517010_CELL12987_N1,-9.18768801497167,-29.3426725694851,3
C230517010_CELL12993_N1,-13.8879646143069,-13.627785457737,3
C230517010_CELL1305_N1,-54.0681954238892,15.5690148944136,0
C230517010_CELL13164_N1,-33.576105298449,40.9512746193484,2
C230517010_CELL1317_N5,-16.6227932683797,55.2817935546156,2
C230517010_CELL13271_N1,-49.4095702293882,-15.8692562434264,0
C230517010_CELL13337_N1,-23.517631843326,5.77725428208025,0
C230517010_CELL13338_N1,-5.26110130674231,13.6286713127679,2
C230517010_CELL13340_N1,-62.6767742119233,-2.30913845590719,0
C230517010_CELL13381_N1,-46.2388658034427,35.4876578221491,0
C230517010_CELL133_N2,-56.0968293440274,-12.7567180477054,0
C230517010_CELL1344_N2,50.3147949798524,25.7423810665968,1
C230517010_CELL13484_N1,-58.5425657186275,12.6284168870981,0
C230517010_CELL13544_N1,-21.4756204534067,-8.81127016029536,0
C230517010_CELL13636_N1,-28.8772666520248,-2.34782612665523,0
C230517010_CELL13675_N1,-53.5149048907878,28.2058770908259,0
C230517010_CELL13687_N1,-5.38088228159246,6.26978658422862,2
C230517010_CELL13688_N1,-52.3643159792414,3.48033869153601,0
C230517010_CELL1369_N2,4.5683338992185,-4.23224638236138,3
C230517010_CELL13764_N1,-30.7782252452742,15.0793925676171,0
C230517010_CELL13787_N1,13.2549930281753,47.9032436771395,2
C230517010_CELL1428_N2,-12.8655019675609,-2.22085955418584,0
C230517010_CELL1462_N3,-32.3922253965621,-1.21878042645438,0
C230517010_CELL1463_N2,-9.50630604687102,-16.3590256300701,3
C230517010_CELL1487_N3,-46.279891332327,-0.685110686086118,0
C230517010_CELL151_N2,-16.288564602449,1.07076322224713,0
C230517010_CELL1536_N3,-5.42052959285411,-12.0808012977314,3
C230517010_CELL1538_N3,-47.9765790422854,19.8601471153387,0
C230517010_CELL1551_N1,-21.1292253953027,10.2684365332963,0
C230517010_CELL1572_N2,-11.9023012570304,34.0692638963658,2
C230517010_CELL1576_N4,-39.2739660905897,14.8956887970298,0
C230517010_CELL1606_N3,-62.3647132340318,12.7306496619386,0
C230517010_CELL1640_N2,-5.77200401489572,23.750239506381,2
C230517010_CELL1664_N2,43.8053693869653,-2.95694868938468,1
C230517010_CELL1673_N2,-11.6264549214415,25.5612564294527,2
C230517010_CELL1681_N1,-40.2879121712078,12.2526327313893,0
C230517010_CELL1699_N1,-17.1147140663673,-25.5876083805031,3
C230517010_CELL1703_N2,9.53845081005612,36.9748008348019,2
C230517010_CELL1722_N3,-39.9885012960467,13.2897655481245,0
C230517010_CELL1749_N2,-62.6216501533558,12.6211673417202,0
C230517010_CELL1768_N2,-21.5744893385123,-8.61953891055497,0
C230517010_CELL1783_N1,56.4683883593125,27.9330661167644,1
C230517010_CELL1786_N2,-22.0385993177187,29.8497918878536,2
C230517010_CELL1805_N1,36.8055562267317,28.7450857534697,1
C230517010_CELL1836_N2,-56.6648243834381,-16.7890189972245,0
C230517010_CELL1837_N2,-4.0820981748675,-12.4713005150854,3
C230517010_CELL1892_N3,-25.3840113523866,48.7359985695936,2
C230517010_CELL1926_N2,-24.790120955342,43.1863693056271,2
C230517010_CELL1950_N2,36.1251177214881,26.1075769934253,1
C230517010_CELL1975_N3,-27.0070712521401,33.8316097870644,2
C230517010_CELL2032_N4,-37.3747160155249,-14.108833793103,0
C230517010_CELL2055_N2,-51.6551648754143,1.43254059423717,0
C230517010_CELL2062_N2,-37.8597004834796,23.3923952988157,0
C230517010_CELL2064_N3,46.2770736635584,34.3751981076517,1
C230517010_CELL2069_N2,-32.7387812236291,-6.29683661619918,0
C230517010_CELL2075_N2,-18.8633538245095,-5.64705323729454,0
C230517010_CELL2117_N2,22.6542848424078,-5.9730814199255,1
C230517010_CELL2148_N1,-30.6986465944577,17.4923390992004,0
C230517010_CELL2159_N3,-56.2760876590745,16.8018905707634,0
C230517010_CELL2240_N2,-23.1720922312695,-12.3904986714407,0
C230517010_CELL2299_N5,-13.9019361826013,56.2186150385245,2
C230517010_CELL2304_N2,-20.6142333425736,57.163140178755,2
C230517010_CELL2325_N2,-40.6740357655617,-12.7585419988724,0
C230517010_CELL2351_N2,-13.9489046036459,28.4902974861554,2
C230517010_CELL2402_N2,-50.2909274513714,-12.1573711418095,0
C230517010_CELL2418_N2,-50.2527105909641,-24.8713439792592,0
C230517010_CELL2447_N3,-6.16565347541267,53.4210057721878,2
C230517010_CELL2483_N2,56.5342136559535,33.4131576983802,1
C230517010_CELL2493_N3,-55.9702663584547,-24.7888816328972,0
C230517010_CELL2544_N2,-55.9456561245675,-15.4195662459524,0
C230517010_CELL2578_N2,-54.5997698211169,2.07551074918454,0
C230517010_CELL257_N3,-7.05962976426564,-27.3899707842765,3
C230517010_CELL2583_N3,-46.8997125113758,-14.6062910814402,0
C230517010_CELL2642_N2,-10.4088321189069,35.8309522888227,2
C230517010_CELL2663_N4,-12.2965233331036,10.6758134553456,2
C230517010_CELL2671_N2,-33.442354390068,-13.1548115702507,0
C230517010_CELL2684_N3,-6.32993020224143,53.3255549660744,2
C230517010_CELL2686_N3,-36.9918950680967,6.33711002712549,0
C230517010_CELL2703_N3,-14.1562104914002,-16.9016266780754,3
C230517010_CELL272_N2,-43.0007204186722,27.1087067711677,0
C230517010_CELL2734_N3,-53.4821921033563,-6.73044671700648,0
C230517010_CELL2803_N3,-48.7160720674008,-11.5811734563332,0
C230517010_CELL2907_N2,-38.0253117043488,20.9493347994777,0
C230517010_CELL2920_N2,-39.0876135150352,35.2811506370085,0
C230517010_CELL2934_N1,34.9558304352084,36.9973485257185,1
C230517010_CELL2940_N2,28.3903479047601,-18.6761812898322,1
C230517010_CELL2974_N4,-46.4187744878039,6.11520599076296,0
C230517010_CELL2985_N2,-55.0485219113703,-7.42827692110029,0
C230517010_CELL3010_N3,-49.2773958678903,-19.5346747719575,0
C230517010_CELL3011_N2,-7.45166245027775,6.9009199068992,2
C230517010_CELL3028_N2,-14.9474395548571,-12.5517868643184,3
C230517010_CELL3030_N2,-25.7273071551965,34.7366781861347,2
C230517010_CELL3036_N2,-48.9668282801003,0.889862843701663,0
C230517010_CELL3037_N5,-45.520192745673,-12.7149533803327,0
C230517010_CELL305_N2,-16.8068850593564,1.23067997227144,0
C230517010_CELL3115_N3,-50.269513735481,21.7025611625791,0
C230517010_CELL3133_N2,-12.7248135513842,11.5010256411356,2
C230517010_CELL3170_N2,3.3839589605695,38.438521017653,2
C230517010_CELL3191_N5,-35.6334116912201,-17.0498660299193,0
C230517010_CELL3227_N2,-11.1021667608944,-11.5177146820785,3
C230517010_CELL3238_N4,-29.9962082326966,31.58266496647,2
C230517010_CELL3239_N3,-57.2789518416782,-24.0422516971898,0
C230517010_CELL3240_N2,-12.3134813959589,10.5766355372376,2
C230517010_CELL3258_N2,-14.0868615048886,0.323506941634558,0
C230517010_CELL3265_N2,-29.667100185669,31.5296050753363,2
C230517010_CELL3286_N5,-5.37865601566678,24.6286277261509,2
C230517010_CELL3391_N3,-49.7256393006019,-0.78161608212227,0
C230517010_CELL3400_N4,-21.873313824379,15.1109202244124,0
C230517010_CELL3401_N4,-50.2387558682546,-24.8637840417896,0
C230517010_CELL3412_N2,2.93717849585328,40.6870908279265,2
C230517010_CELL3423_N2,-23.2061772040034,51.4909223134022,2
C230517010_CELL3501_N3,-60.6982320178434,13.5147805730943,0
C230517010_CELL3541_N4,-50.1706550152598,-12.2368084895568,0
C230517010_CELL3542_N3,2.39711223842791,0.589567695769402,2
C230517010_CELL3567_N2,-48.3862674106671,-10.9866206233613,0
C230517010_CELL3590_N1,10.5668065396036,26.7818383618949,2
C230517010_CELL3609_N4,-17.9435629323686,38.1796908371309,2
C230517010_CELL362_N2,12.2282715854048,30.467226675679,2
C230517010_CELL3664_N2,-53.9706598254941,1.98628545547993,0
C230517010_CELL3685_N3,-31.034872522907,17.8277126973602,0
C230517010_CELL3711_N2,-50.7767933376731,37.3072353624534,0
C230517010_CELL3721_N3,-25.0347049940994,-12.4530595161995,0
C230517010_CELL3726_N2,-55.8931928743853,-9.37943751766249,0
C230517010_CELL3734_N2,-4.1150299254139,13.5632829208861,2
C230517010_CELL3747_N1,-30.4185979711812,31.649382564779,2
C230517010_CELL395_N2,-10.627461229262,37.243587192163,2
C230517010_CELL3993_N1,4.87918096715482,31.3820688948857,2
C230517010_CELL4016_N1,-55.0574117332137,1.86828071481635,0
C230517010_CELL4065_N1,-2.50172940494696,-13.8863594678132,3
C230517010_CELL410_N3,-23.4091472373937,5.96291654693132,0
C230517010_CELL4200_N1,4.09975508194366,44.1502273945977,2
C230517010_CELL421_N2,-12.5840199109098,-1.61514326956772,0
C230517010_CELL4308_N1,-20.4181245340075,10.2567257189326,0
C230517010_CELL444_N3,-56.1657908654957,16.6320569706527,0
C230517010_CELL4502_N1,-18.6813661181937,12.3528699488607,0
C230517010_CELL455_N2,-44.5354290411666,25.1417691151607,0
C230517010_CELL468_N3,-7.34532188158334,10.8484993430498,2
C230517010_CELL4726_N1,-54.372485309795,26.7498746197364,0
C230517010_CELL4828_N1,4.10020033957006,44.1505302961897,2
C230517010_CELL493_N4,-56.1753186774415,-15.8832444606223,0
C230517010_CELL495_N3,-43.1668915884148,26.7450777250177,0
C230517010_CELL500_N3,-17.1615197994822,55.3826610565531,2
C230517010_CELL501_N2,-12.9400135753017,27.7738882588615,2
C230517010_CELL5151_N1,-20.9908288402402,0.59169005639131,0
C230517010_CELL5156_N1,55.335998096742,27.801084041181,1
C230517010_CELL5185_N1,-10.2774634112271,-10.2537411095585,3
C230517010_CELL5198_N1,-21.9872268007625,15.2541740682824,0
C230517010_CELL520_N1,-16.606434319664,1.16475744149234,0
C230517010_CELL5226_N1,0.482617414996981,-14.3749504209192,3
C230517010_CELL5297_N1,6.89031352699373,29.7693250120917,2
C230517010_CELL534_N2,-23.247783898499,-29.4353972011207,3
C230517010_CELL5362_N1,-39.9789800510968,36.1052172081397,0
C230517010_CELL538_N3,-14.7754367933929,20.0713957717929,2
C230517010_CELL539_N3,10.8235475077095,25.3975382194036,2
C230517010_CELL5441_N1,-30.4740759565886,-0.14296759323271,0
C230517010_CELL5587_N1,-38.359982141841,-4.06453982178505,0
C230517010_CELL565_N2,-41.724253263021,30.864962914547,0
C230517010_CELL577_N1,11.6625530829621,24.212549240377,2
C230517010_CELL582_N2,-10.9326821018761,56.3870608769056,2
C230517010_CELL5838_N1,3.60927476491383,0.712925923806906,2
C230517010_CELL5857_N1,-38.7607499873209,18.2247677146441,0
C230517010_CELL5879_N1,-23.1097243943532,-15.7076703723865,0
C230517010_CELL587_N1,-34.4157757194414,-3.99586166249642,0
C230517010_CELL58_N2,-29.29400827296,-0.746976675740327,0
C230517010_CELL594_N1,-3.32682688724366,-6.38432993570408,3
C230517010_CELL5_N1,-17.5888069852703,-4.84919632965345,0
C230517010_CELL6013_N1,-38.0558064221987,20.7647841820421,0
C230517010_CELL6118_N1,-7.66500697010076,6.93553962765229,2
C230517010_CELL619_N1,-36.5956380020876,-48.7804140057772,3
C230517010_CELL621_N1,-41.2718448416553,-7.87661308674136,0
C230517010_CELL634_N2,-52.2184541202418,1.86090194458965,0
C230517010_CELL635_N2,-62.6462907123168,-2.33351040428051,0
C230517010_CELL6388_N1,-24.0524450894635,-16.0366877083666,0
C230517010_CELL6404_N1,-11.4683713061078,62.4672540303987,2
C230517010_CELL6451_N1,-12.0316964407189,27.0600634127831,2
C230517010_CELL6572_N1,-23.0779727785831,-15.7047694232778,0
C230517010_CELL6605_N1,-43.7777346653121,34.392223940787,0
C230517010_CELL6663_N1,-7.02772618888354,15.0800723431592,2
C230517010_CELL668_N1,-55.2368894411033,1.87848320665477,0
C230517010_CELL6713_N1,-12.2301036882765,-0.158096252705549,0
C230517010_CELL6879_N1,44.6146727878362,-3.64240403139116,1
C230517010_CELL6930_N1,-20.990401708093,0.591683561960564,0
C230517010_CELL6932_N1,-13.3690093653554,-4.33064360028595,0
C230517010_CELL70_N1,-13.9188801918824,-5.14374914828275,0
C230517010_CELL714_N3,-49.1652062390669,-15.8413370008367,0
C230517010_CELL7243_N1,-34.5032300658613,-16.8805938339741,0
C230517010_CELL7267_N1,-22.170832860245,-11.9318875185952,0
C230517010_CELL7298_N1,-59.0552833978588,13.0771397178284,0
C230517010_CELL735_N3,-47.9394049394081,36.720250126314,0
C230517010_CELL7365_N1,-22.1434664690561,8.11694204983193,0
C230517010_CELL7452_N1,-15.8413570513667,1.56173436506168,0
C230517010_CELL7505_N1,-36.7417487052869,-12.4879659161867,0
C230517010_CELL756_N2,-50.7874549347361,37.8131245818106,0
C230517010_CELL757_N3,-23.202919472942,51.5110849750763,2
C230517010_CELL7653_N1,-32.6526115898257,-1.2648595687909,0
C230517010_CELL7709_N1,-6.78814264470249,14.8688218560058,2
C230517010_CELL7791_N1,-41.3674328546268,7.4814030967364,0
C230517010_CELL780_N3,-39.4184248471354,14.9476221143319,0
C230517010_CELL7947_N1,4.34104975972591,-4.29771707537736,3
C230517010_CELL8036_N1,-13.542237084531,8.00810452526257,2
C230517010_CELL8060_N1,14.189924345408,47.4789067363525,2
C230517010_CELL8105_N1,-33.4427952781659,-13.1800536084107,0
C230517010_CELL8311_N1,-29.0874667962012,-45.3329141503275,3
C230517010_CELL8333_N1,-22.5805988790898,-12.0724284651054,0
C230517010_CELL833_N2,-46.2337397347511,-0.642984350861248,0
C230517010_CELL8343_N1,-7.97563591397592,8.25058944771324,2
C230517010_CELL8408_N1,56.2460948747987,35.1272964798911,1
C230517010_CELL8427_N1,20.0339486606748,45.3095264111504,2
C230517010_CELL8460_N1,13.9231483865791,29.7329668205715,2
C230517010_CELL8499_N1,-55.805555021308,-9.08775179280293,0
C230517010_CELL8679_N1,-3.18888634488576,-1.18036965663858,3
C230517010_CELL8714_N1,-56.1590434709354,-23.9596667241032,0
C230517010_CELL8946_N1,16.5167516756164,33.0465734098477,2
C230517010_CELL9001_N1,-14.433194195156,-16.0948471609042,3
C230517010_CELL9002_N1,-48.6007162254816,35.0010409351904,0
C230517010_CELL9151_N1,2.60517522475801,-10.7551034177074,3
C230517010_CELL9172_N1,1.39670029577303,-5.02611641879034,3
C230517010_CELL920_N3,10.8471148044409,30.8960390017474,2
C230517010_CELL9267_N1,-59.4643070861525,13.3590838665893,0
C230517010_CELL9395_N1,-18.6919928662713,11.7307396487967,0
C230517010_CELL939_N2,-46.4190338214019,6.11552558226779,0
C230517010_CELL9499_N1,-10.4422084795284,57.4553221218587,2
C230517010_CELL9617_N1,-33.2204521003614,-0.858662705540039,0
C230517010_CELL9698_N1,-45.9365128531809,-0.0525021888549895,0
C230517010_CELL9857_N1,-3.43326225987363,-13.15915932961,3
C230517010_CELL987_N2,-13.8483869753421,-52.993765388387,3
C230517010_CELL9895_N1,-17.2149929946636,55.2929782014873,2
C230517010_CELL9921_N1,-5.5116419669213,-6.36969438956898,3
C230517010_CELL9952_N1,70.7118086849962,-7.17838666543632,1
C230517010_CELL9957_N1,-57.3369506906783,-19.9925929054224,0
C230517010_CELL997_N4,-5.78444175932051,13.3731952905704,2
C230517010_CELL9995_N1,4.79073727094606,40.6207416925053,2
